city,date,month,rainfall_mm,temp_celsius,aqi,trigger_fired
hyderabad,2023-09-19,9,12.88,33.06,100.9,0
hyderabad,2023-09-20,9,2.67,33.5,33.3,0
hyderabad,2023-09-21,9,14.82,33.58,71.0,0
hyderabad,2023-09-22,9,21.11,30.89,64.0,0
hyderabad,2023-09-23,9,1.1,33.08,124.9,0
hyderabad,2023-09-24,9,8.17,29.39,68.6,0
hyderabad,2023-09-25,9,11.52,26.88,81.2,0
hyderabad,2023-09-26,9,6.01,29.5,41.6,0
hyderabad,2023-09-27,9,4.88,34.11,50.5,0
hyderabad,2023-09-28,9,12.92,27.82,145.5,0
hyderabad,2023-09-29,9,5.05,33.44,151.6,0
hyderabad,2023-09-30,9,18.17,32.78,126.4,0
hyderabad,2023-10-01,10,0.89,35.11,148.8,0
hyderabad,2023-10-02,10,0.81,33.26,86.1,0
hyderabad,2023-10-03,10,3.12,32.95,188.5,0
hyderabad,2023-10-04,10,1.32,33.69,141.9,0
hyderabad,2023-10-05,10,0.23,29.15,124.4,0
hyderabad,2023-10-06,10,1.33,32.45,176.2,0
hyderabad,2023-10-07,10,2.29,30.61,155.9,0
hyderabad,2023-10-08,10,3.28,30.37,115.7,0
hyderabad,2023-10-09,10,2.48,33.32,194.1,0
hyderabad,2023-10-10,10,0.69,33.93,177.7,0
hyderabad,2023-10-11,10,1.51,31.3,106.1,0
hyderabad,2023-10-12,10,1.72,28.96,112.8,0
hyderabad,2023-10-13,10,2.02,30.81,90.8,0
hyderabad,2023-10-14,10,1.62,33.1,117.8,0
hyderabad,2023-10-15,10,0.72,30.76,159.0,0
hyderabad,2023-10-16,10,0.76,33.06,134.3,0
hyderabad,2023-10-17,10,2.21,30.11,135.2,0
hyderabad,2023-10-18,10,0.28,33.18,174.3,0
hyderabad,2023-10-19,10,3.37,31.74,151.9,0
hyderabad,2023-10-20,10,1.67,31.11,176.0,0
hyderabad,2023-10-21,10,1.21,32.32,165.6,0
hyderabad,2023-10-22,10,2.23,33.51,156.7,0
hyderabad,2023-10-23,10,0.41,34.0,132.8,0
hyderabad,2023-10-24,10,0.51,29.99,121.5,0
hyderabad,2023-10-25,10,1.31,33.65,201.6,0
hyderabad,2023-10-26,10,1.93,30.88,108.6,0
hyderabad,2023-10-27,10,1.19,32.46,122.4,0
hyderabad,2023-10-28,10,1.34,26.95,120.1,0
hyderabad,2023-10-29,10,0.42,36.11,192.0,0
hyderabad,2023-10-30,10,1.61,31.17,118.7,0
hyderabad,2023-10-31,10,0.14,32.28,107.3,0
hyderabad,2023-11-01,11,1.34,33.33,181.2,0
hyderabad,2023-11-02,11,0.73,31.68,167.6,0
hyderabad,2023-11-03,11,0.8,31.88,157.5,0
hyderabad,2023-11-04,11,0.35,35.73,159.4,0
hyderabad,2023-11-05,11,2.64,28.82,146.2,0
hyderabad,2023-11-06,11,1.22,31.77,155.4,0
hyderabad,2023-11-07,11,1.73,32.65,199.1,0
hyderabad,2023-11-08,11,0.88,28.31,183.3,0
hyderabad,2023-11-09,11,0.21,31.04,253.2,0
hyderabad,2023-11-10,11,1.65,31.59,227.6,0
hyderabad,2023-11-11,11,2.42,30.2,196.0,0
hyderabad,2023-11-12,11,0.67,31.66,193.3,0
hyderabad,2023-11-13,11,1.42,33.49,182.1,0
hyderabad,2023-11-14,11,6.1,30.1,214.6,0
hyderabad,2023-11-15,11,0.98,35.43,192.7,0
hyderabad,2023-11-16,11,4.89,32.27,207.1,0
hyderabad,2023-11-17,11,1.18,32.6,112.9,0
hyderabad,2023-11-18,11,1.59,34.92,233.5,0
hyderabad,2023-11-19,11,0.93,34.32,179.4,0
hyderabad,2023-11-20,11,0.09,34.35,224.5,0
hyderabad,2023-11-21,11,0.7,30.5,141.4,0
hyderabad,2023-11-22,11,1.76,30.3,218.4,0
hyderabad,2023-11-23,11,3.42,32.47,167.2,0
hyderabad,2023-11-24,11,3.64,34.1,200.0,0
hyderabad,2023-11-25,11,2.02,32.05,184.9,0
hyderabad,2023-11-26,11,1.15,30.05,183.9,0
hyderabad,2023-11-27,11,1.03,30.37,171.9,0
hyderabad,2023-11-28,11,0.57,34.31,202.9,0
hyderabad,2023-11-29,11,4.3,29.32,204.8,0
hyderabad,2023-11-30,11,0.73,33.39,201.2,0
hyderabad,2023-12-01,12,2.43,21.01,258.3,0
hyderabad,2023-12-02,12,0.6,23.1,223.5,0
hyderabad,2023-12-03,12,1.04,17.28,200.6,0
hyderabad,2023-12-04,12,0.76,22.26,204.7,0
hyderabad,2023-12-05,12,3.02,20.18,168.5,0
hyderabad,2023-12-06,12,1.93,22.57,227.8,0
hyderabad,2023-12-07,12,0.9,22.38,233.5,0
hyderabad,2023-12-08,12,4.71,21.45,252.1,0
hyderabad,2023-12-09,12,1.59,16.01,217.2,0
hyderabad,2023-12-10,12,0.71,26.62,264.7,0
hyderabad,2023-12-11,12,1.2,18.14,234.3,0
hyderabad,2023-12-12,12,0.56,25.0,193.9,0
hyderabad,2023-12-13,12,0.63,21.57,238.6,0
hyderabad,2023-12-14,12,0.98,22.69,136.4,0
hyderabad,2023-12-15,12,0.81,22.44,192.5,0
hyderabad,2023-12-16,12,3.28,28.32,206.1,0
hyderabad,2023-12-17,12,1.62,26.04,245.4,0
hyderabad,2023-12-18,12,1.48,20.95,271.6,0
hyderabad,2023-12-19,12,1.29,22.86,196.2,0
hyderabad,2023-12-20,12,1.74,23.97,195.5,0
hyderabad,2023-12-21,12,0.5,21.28,219.6,0
hyderabad,2023-12-22,12,0.53,22.92,251.4,0
hyderabad,2023-12-23,12,1.6,21.86,198.8,0
hyderabad,2023-12-24,12,0.88,25.26,237.8,0
hyderabad,2023-12-25,12,0.72,18.77,234.4,0
hyderabad,2023-12-26,12,0.35,19.88,242.9,0
hyderabad,2023-12-27,12,0.32,20.51,207.6,0
hyderabad,2023-12-28,12,1.8,23.8,218.3,0
hyderabad,2023-12-29,12,1.06,21.57,296.4,0
hyderabad,2023-12-30,12,0.41,23.15,200.7,0
hyderabad,2023-12-31,12,4.14,18.45,207.6,0
hyderabad,2024-01-01,1,0.65,17.46,279.7,0
hyderabad,2024-01-02,1,1.74,19.61,240.7,0
hyderabad,2024-01-03,1,3.1,19.3,197.2,0
hyderabad,2024-01-04,1,3.56,23.22,224.6,0
hyderabad,2024-01-05,1,0.55,21.34,285.5,0
hyderabad,2024-01-06,1,1.8,18.44,262.2,0
hyderabad,2024-01-07,1,0.81,23.61,277.4,0
hyderabad,2024-01-08,1,1.84,22.4,267.6,0
hyderabad,2024-01-09,1,1.0,21.13,242.6,0
hyderabad,2024-01-10,1,1.21,19.59,242.0,0
hyderabad,2024-01-11,1,0.36,22.15,249.7,0
hyderabad,2024-01-12,1,2.4,21.72,259.5,0
hyderabad,2024-01-13,1,1.21,19.95,284.5,0
hyderabad,2024-01-14,1,0.67,17.92,245.9,0
hyderabad,2024-01-15,1,0.49,22.79,248.7,0
hyderabad,2024-01-16,1,1.06,20.64,220.4,0
hyderabad,2024-01-17,1,2.53,21.55,235.2,0
hyderabad,2024-01-18,1,2.02,18.85,246.7,0
hyderabad,2024-01-19,1,0.55,22.22,293.2,0
hyderabad,2024-01-20,1,0.38,15.71,221.7,0
hyderabad,2024-01-21,1,3.16,20.11,249.6,0
hyderabad,2024-01-22,1,1.49,20.42,202.2,0
hyderabad,2024-01-23,1,0.36,18.11,229.9,0
hyderabad,2024-01-24,1,5.01,20.82,254.3,0
hyderabad,2024-01-25,1,0.65,24.08,228.4,0
hyderabad,2024-01-26,1,0.85,21.07,195.0,0
hyderabad,2024-01-27,1,0.8,20.58,268.3,0
hyderabad,2024-01-28,1,3.53,20.67,200.3,0
hyderabad,2024-01-29,1,0.23,19.51,316.3,0
hyderabad,2024-01-30,1,1.02,16.88,262.8,0
hyderabad,2024-01-31,1,3.35,21.08,292.8,0
hyderabad,2024-02-01,2,0.5,21.0,100.9,0
hyderabad,2024-02-02,2,0.7,23.66,20.0,0
hyderabad,2024-02-03,2,1.62,24.64,82.9,0
hyderabad,2024-02-04,2,1.23,22.23,50.4,0
hyderabad,2024-02-05,2,0.16,20.51,85.8,0
hyderabad,2024-02-06,2,1.3,22.6,84.6,0
hyderabad,2024-02-07,2,1.03,21.82,114.5,0
hyderabad,2024-02-08,2,1.34,24.39,127.4,0
hyderabad,2024-02-09,2,0.77,22.79,73.8,0
hyderabad,2024-02-10,2,1.72,24.24,58.7,0
hyderabad,2024-02-11,2,1.46,24.29,124.3,0
hyderabad,2024-02-12,2,1.84,22.96,51.2,0
hyderabad,2024-02-13,2,3.26,19.26,130.5,0
hyderabad,2024-02-14,2,0.63,19.72,41.8,0
hyderabad,2024-02-15,2,0.83,21.53,91.6,0
hyderabad,2024-02-16,2,2.28,22.45,103.2,0
hyderabad,2024-02-17,2,1.09,22.99,84.3,0
hyderabad,2024-02-18,2,1.92,18.77,80.3,0
hyderabad,2024-02-19,2,2.68,21.91,95.5,0
hyderabad,2024-02-20,2,1.55,26.45,50.1,0
hyderabad,2024-02-21,2,1.42,22.68,132.3,0
hyderabad,2024-02-22,2,1.75,21.6,85.6,0
hyderabad,2024-02-23,2,3.74,23.96,113.2,0
hyderabad,2024-02-24,2,3.76,23.72,114.0,0
hyderabad,2024-02-25,2,2.37,24.01,122.2,0
hyderabad,2024-02-26,2,0.69,18.19,78.9,0
hyderabad,2024-02-27,2,1.94,23.3,111.5,0
hyderabad,2024-02-28,2,1.82,21.0,106.5,0
hyderabad,2024-02-29,2,2.09,23.19,121.8,0
hyderabad,2024-03-01,3,0.96,33.48,37.6,0
hyderabad,2024-03-02,3,1.08,32.15,95.3,0
hyderabad,2024-03-03,3,1.14,33.98,104.6,0
hyderabad,2024-03-04,3,2.19,34.93,117.6,0
hyderabad,2024-03-05,3,2.13,30.8,146.0,0
hyderabad,2024-03-06,3,0.96,33.16,150.0,0
hyderabad,2024-03-07,3,1.12,34.03,103.8,0
hyderabad,2024-03-08,3,2.35,32.96,103.8,0
hyderabad,2024-03-09,3,0.68,32.8,84.6,0
hyderabad,2024-03-10,3,2.41,30.36,86.6,0
hyderabad,2024-03-11,3,0.65,33.29,112.1,0
hyderabad,2024-03-12,3,1.54,32.67,122.5,0
hyderabad,2024-03-13,3,0.78,31.7,78.7,0
hyderabad,2024-03-14,3,0.14,27.66,61.3,0
hyderabad,2024-03-15,3,0.72,29.35,92.0,0
hyderabad,2024-03-16,3,1.71,33.32,28.1,0
hyderabad,2024-03-17,3,0.8,32.08,94.3,0
hyderabad,2024-03-18,3,0.65,31.76,76.5,0
hyderabad,2024-03-19,3,0.59,32.55,55.2,0
hyderabad,2024-03-20,3,1.0,28.71,93.9,0
hyderabad,2024-03-21,3,1.1,30.27,114.7,0
hyderabad,2024-03-22,3,1.91,28.79,128.8,0
hyderabad,2024-03-23,3,1.87,30.1,142.9,0
hyderabad,2024-03-24,3,1.02,28.11,45.7,0
hyderabad,2024-03-25,3,1.33,31.42,102.2,0
hyderabad,2024-03-26,3,0.98,33.48,61.9,0
hyderabad,2024-03-27,3,2.62,34.85,65.6,0
hyderabad,2024-03-28,3,2.64,29.07,104.8,0
hyderabad,2024-03-29,3,1.55,31.0,62.3,0
hyderabad,2024-03-30,3,3.74,30.92,121.7,0
hyderabad,2024-03-31,3,0.69,33.61,108.0,0
hyderabad,2024-04-01,4,2.03,40.51,91.3,0
hyderabad,2024-04-02,4,1.57,40.46,57.0,0
hyderabad,2024-04-03,4,1.04,39.25,51.9,0
hyderabad,2024-04-04,4,2.8,37.05,62.5,0
hyderabad,2024-04-05,4,0.72,39.4,133.5,0
hyderabad,2024-04-06,4,0.45,39.27,44.8,0
hyderabad,2024-04-07,4,3.35,39.08,72.6,0
hyderabad,2024-04-08,4,4.24,39.85,35.7,0
hyderabad,2024-04-09,4,1.67,41.86,64.5,0
hyderabad,2024-04-10,4,0.77,41.95,110.7,0
hyderabad,2024-04-11,4,2.53,35.26,98.9,0
hyderabad,2024-04-12,4,0.76,40.32,104.9,0
hyderabad,2024-04-13,4,1.01,38.97,116.1,0
hyderabad,2024-04-14,4,2.12,37.07,72.3,0
hyderabad,2024-04-15,4,3.39,39.54,99.3,0
hyderabad,2024-04-16,4,0.78,37.9,82.8,0
hyderabad,2024-04-17,4,2.25,35.04,119.1,0
hyderabad,2024-04-18,4,0.38,36.38,94.8,0
hyderabad,2024-04-19,4,0.79,37.43,77.2,0
hyderabad,2024-04-20,4,4.37,40.49,67.1,0
hyderabad,2024-04-21,4,0.63,35.07,133.4,0
hyderabad,2024-04-22,4,1.5,36.63,90.9,0
hyderabad,2024-04-23,4,0.51,39.23,127.7,0
hyderabad,2024-04-24,4,1.89,36.61,103.1,0
hyderabad,2024-04-25,4,0.93,38.16,88.4,0
hyderabad,2024-04-26,4,0.58,37.2,92.1,0
hyderabad,2024-04-27,4,0.12,36.77,104.1,0
hyderabad,2024-04-28,4,2.47,39.87,129.9,0
hyderabad,2024-04-29,4,0.86,37.54,144.7,0
hyderabad,2024-04-30,4,0.54,38.08,142.9,0
hyderabad,2024-05-01,5,0.57,40.42,45.8,0
hyderabad,2024-05-02,5,1.1,42.25,71.5,1
hyderabad,2024-05-03,5,2.53,44.61,64.2,1
hyderabad,2024-05-04,5,0.47,45.36,110.8,1
hyderabad,2024-05-05,5,0.09,43.23,103.7,1
hyderabad,2024-05-06,5,1.15,42.19,52.0,1
hyderabad,2024-05-07,5,4.86,44.93,107.5,1
hyderabad,2024-05-08,5,2.03,44.07,108.4,1
hyderabad,2024-05-09,5,0.56,41.37,95.2,0
hyderabad,2024-05-10,5,0.76,40.76,90.4,0
hyderabad,2024-05-11,5,0.31,45.86,61.7,1
hyderabad,2024-05-12,5,0.82,40.91,52.7,0
hyderabad,2024-05-13,5,1.72,45.21,105.1,1
hyderabad,2024-05-14,5,1.4,46.7,118.7,1
hyderabad,2024-05-15,5,0.82,43.54,91.2,1
hyderabad,2024-05-16,5,1.87,43.5,137.9,1
hyderabad,2024-05-17,5,0.66,44.23,83.1,1
hyderabad,2024-05-18,5,0.28,39.93,130.7,0
hyderabad,2024-05-19,5,2.57,42.25,99.8,1
hyderabad,2024-05-20,5,0.75,43.45,125.5,1
hyderabad,2024-05-21,5,0.27,43.04,93.4,1
hyderabad,2024-05-22,5,1.83,44.87,65.5,1
hyderabad,2024-05-23,5,1.39,41.1,111.0,0
hyderabad,2024-05-24,5,3.37,39.94,61.3,0
hyderabad,2024-05-25,5,0.96,44.75,115.8,1
hyderabad,2024-05-26,5,0.52,47.61,55.5,1
hyderabad,2024-05-27,5,1.03,44.82,61.3,1
hyderabad,2024-05-28,5,0.89,41.46,83.4,0
hyderabad,2024-05-29,5,0.34,47.07,110.9,1
hyderabad,2024-05-30,5,0.78,41.92,88.1,0
hyderabad,2024-05-31,5,1.76,45.63,125.2,1
hyderabad,2024-06-01,6,8.43,37.85,64.8,0
hyderabad,2024-06-02,6,13.6,35.15,33.6,0
hyderabad,2024-06-03,6,1.93,41.72,147.3,0
hyderabad,2024-06-04,6,20.1,35.46,99.9,0
hyderabad,2024-06-05,6,18.08,35.72,85.2,0
hyderabad,2024-06-06,6,25.35,36.94,156.2,0
hyderabad,2024-06-07,6,13.75,39.18,66.2,0
hyderabad,2024-06-08,6,31.47,36.88,129.0,0
hyderabad,2024-06-09,6,19.44,36.67,92.5,0
hyderabad,2024-06-10,6,27.39,33.89,76.8,0
hyderabad,2024-06-11,6,27.03,35.63,73.7,0
hyderabad,2024-06-12,6,7.8,37.99,107.9,0
hyderabad,2024-06-13,6,12.01,38.01,98.6,0
hyderabad,2024-06-14,6,13.34,35.64,30.5,0
hyderabad,2024-06-15,6,8.11,35.92,91.2,0
hyderabad,2024-06-16,6,9.69,39.6,162.6,0
hyderabad,2024-06-17,6,12.2,37.59,149.1,0
hyderabad,2024-06-18,6,26.86,38.01,20.0,0
hyderabad,2024-06-19,6,46.13,41.8,115.3,0
hyderabad,2024-06-20,6,19.53,40.82,60.7,0
hyderabad,2024-06-21,6,9.48,40.06,114.1,0
hyderabad,2024-06-22,6,13.5,42.76,64.5,1
hyderabad,2024-06-23,6,9.02,39.39,65.0,0
hyderabad,2024-06-24,6,9.01,42.18,56.0,1
hyderabad,2024-06-25,6,4.27,37.01,107.3,0
hyderabad,2024-06-26,6,23.97,40.84,77.6,0
hyderabad,2024-06-27,6,9.21,40.81,73.5,0
hyderabad,2024-06-28,6,15.39,38.71,62.2,0
hyderabad,2024-06-29,6,3.96,38.95,66.8,0
hyderabad,2024-06-30,6,26.42,35.51,114.3,0
hyderabad,2024-07-01,7,17.44,28.96,139.6,0
hyderabad,2024-07-02,7,24.41,34.72,83.4,0
hyderabad,2024-07-03,7,28.15,35.18,131.6,0
hyderabad,2024-07-04,7,9.88,26.36,73.9,0
hyderabad,2024-07-05,7,21.15,31.5,105.9,0
hyderabad,2024-07-06,7,30.73,33.98,153.4,0
hyderabad,2024-07-07,7,30.08,32.75,101.0,0
hyderabad,2024-07-08,7,21.75,32.83,123.5,0
hyderabad,2024-07-09,7,12.03,32.1,40.6,0
hyderabad,2024-07-10,7,22.86,30.39,110.5,0
hyderabad,2024-07-11,7,26.72,32.97,109.0,0
hyderabad,2024-07-12,7,23.55,32.2,86.0,0
hyderabad,2024-07-13,7,25.76,32.22,58.7,0
hyderabad,2024-07-14,7,36.64,31.71,105.9,0
hyderabad,2024-07-15,7,16.75,34.03,108.8,0
hyderabad,2024-07-16,7,24.94,30.37,99.6,0
hyderabad,2024-07-17,7,10.47,27.68,75.4,0
hyderabad,2024-07-18,7,52.29,32.88,20.0,1
hyderabad,2024-07-19,7,39.15,31.2,115.8,0
hyderabad,2024-07-20,7,30.72,30.27,76.5,0
hyderabad,2024-07-21,7,31.3,31.75,75.3,0
hyderabad,2024-07-22,7,34.36,30.95,128.8,0
hyderabad,2024-07-23,7,14.74,32.42,77.5,0
hyderabad,2024-07-24,7,12.55,32.05,86.2,0
hyderabad,2024-07-25,7,14.4,33.33,95.4,0
hyderabad,2024-07-26,7,33.24,32.0,102.6,0
hyderabad,2024-07-27,7,13.92,27.86,91.2,0
hyderabad,2024-07-28,7,24.22,30.68,36.2,0
hyderabad,2024-07-29,7,23.46,30.58,110.5,0
hyderabad,2024-07-30,7,8.87,30.19,77.7,0
hyderabad,2024-07-31,7,3.69,32.48,99.7,0
hyderabad,2024-08-01,8,3.39,34.32,99.3,0
hyderabad,2024-08-02,8,31.27,32.9,136.7,0
hyderabad,2024-08-03,8,30.9,30.32,109.3,0
hyderabad,2024-08-04,8,22.31,29.23,86.3,0
hyderabad,2024-08-05,8,17.79,31.13,62.0,0
hyderabad,2024-08-06,8,19.53,31.94,96.7,0
hyderabad,2024-08-07,8,36.46,32.95,141.8,0
hyderabad,2024-08-08,8,24.41,34.57,91.4,0
hyderabad,2024-08-09,8,2.18,28.6,103.4,0
hyderabad,2024-08-10,8,32.21,31.67,87.1,0
hyderabad,2024-08-11,8,6.83,31.97,80.4,0
hyderabad,2024-08-12,8,10.2,33.84,86.1,0
hyderabad,2024-08-13,8,29.47,35.08,114.3,0
hyderabad,2024-08-14,8,18.19,33.23,79.2,0
hyderabad,2024-08-15,8,27.22,32.18,107.0,0
hyderabad,2024-08-16,8,13.16,32.33,119.9,0
hyderabad,2024-08-17,8,27.11,32.71,91.8,0
hyderabad,2024-08-18,8,14.77,31.7,56.5,0
hyderabad,2024-08-19,8,34.77,30.94,40.4,0
hyderabad,2024-08-20,8,9.45,30.5,107.6,0
hyderabad,2024-08-21,8,24.35,30.7,78.3,0
hyderabad,2024-08-22,8,14.01,30.9,98.0,0
hyderabad,2024-08-23,8,9.62,31.51,142.5,0
hyderabad,2024-08-24,8,4.61,33.02,113.8,0
hyderabad,2024-08-25,8,34.56,30.35,81.7,0
hyderabad,2024-08-26,8,8.95,38.28,85.5,0
hyderabad,2024-08-27,8,29.75,29.52,61.3,0
hyderabad,2024-08-28,8,16.87,31.72,23.2,0
hyderabad,2024-08-29,8,14.16,33.64,128.5,0
hyderabad,2024-08-30,8,11.99,28.68,92.7,0
hyderabad,2024-08-31,8,4.1,31.83,148.3,0
hyderabad,2024-09-01,9,17.69,30.97,89.6,0
hyderabad,2024-09-02,9,9.45,31.44,93.4,0
hyderabad,2024-09-03,9,4.38,29.45,75.4,0
hyderabad,2024-09-04,9,8.3,33.51,85.3,0
hyderabad,2024-09-05,9,27.14,31.99,113.9,0
hyderabad,2024-09-06,9,16.0,31.89,74.9,0
hyderabad,2024-09-07,9,4.86,32.56,87.1,0
hyderabad,2024-09-08,9,13.4,32.2,84.0,0
hyderabad,2024-09-09,9,8.45,37.4,57.2,0
hyderabad,2024-09-10,9,15.27,34.59,81.3,0
hyderabad,2024-09-11,9,17.17,31.33,101.6,0
hyderabad,2024-09-12,9,3.67,29.61,80.4,0
hyderabad,2024-09-13,9,2.09,37.65,114.3,0
hyderabad,2024-09-14,9,3.05,33.7,80.5,0
hyderabad,2024-09-15,9,20.45,33.83,85.9,0
hyderabad,2024-09-16,9,9.12,34.47,129.4,0
hyderabad,2024-09-17,9,3.83,31.69,125.6,0
hyderabad,2024-09-18,9,8.94,30.51,64.6,0
hyderabad,2024-09-19,9,19.14,31.07,93.3,0
hyderabad,2024-09-20,9,7.22,33.85,124.4,0
hyderabad,2024-09-21,9,14.83,33.89,77.0,0
hyderabad,2024-09-22,9,2.04,33.37,94.0,0
hyderabad,2024-09-23,9,19.99,29.72,61.3,0
hyderabad,2024-09-24,9,10.46,32.19,112.2,0
hyderabad,2024-09-25,9,7.02,33.1,137.8,0
hyderabad,2024-09-26,9,4.29,30.01,126.7,0
hyderabad,2024-09-27,9,8.62,29.33,80.5,0
hyderabad,2024-09-28,9,6.08,28.61,64.6,0
hyderabad,2024-09-29,9,9.65,31.99,96.6,0
hyderabad,2024-09-30,9,13.78,31.76,117.8,0
hyderabad,2024-10-01,10,0.53,31.55,75.8,0
hyderabad,2024-10-02,10,0.71,35.82,106.9,0
hyderabad,2024-10-03,10,3.5,32.08,110.8,0
hyderabad,2024-10-04,10,1.54,33.33,158.2,0
hyderabad,2024-10-05,10,0.93,31.04,160.5,0
hyderabad,2024-10-06,10,0.39,32.61,112.0,0
hyderabad,2024-10-07,10,0.22,34.08,107.4,0
hyderabad,2024-10-08,10,0.35,32.07,139.1,0
hyderabad,2024-10-09,10,0.07,32.03,89.5,0
hyderabad,2024-10-10,10,0.37,30.37,117.9,0
hyderabad,2024-10-11,10,2.79,32.39,156.0,0
hyderabad,2024-10-12,10,1.41,33.37,96.4,0
hyderabad,2024-10-13,10,3.29,29.16,91.2,0
hyderabad,2024-10-14,10,2.15,33.2,190.9,0
hyderabad,2024-10-15,10,1.05,31.49,136.3,0
hyderabad,2024-10-16,10,2.22,31.36,118.8,0
hyderabad,2024-10-17,10,0.55,30.74,155.0,0
hyderabad,2024-10-18,10,0.39,29.94,139.4,0
hyderabad,2024-10-19,10,1.92,33.26,115.5,0
hyderabad,2024-10-20,10,1.09,32.9,143.0,0
hyderabad,2024-10-21,10,1.02,28.88,146.8,0
hyderabad,2024-10-22,10,0.09,32.72,188.4,0
hyderabad,2024-10-23,10,0.8,33.55,154.0,0
hyderabad,2024-10-24,10,1.88,33.15,104.7,0
hyderabad,2024-10-25,10,0.21,32.62,149.2,0
hyderabad,2024-10-26,10,0.15,35.02,122.7,0
hyderabad,2024-10-27,10,1.91,31.8,157.6,0
hyderabad,2024-10-28,10,2.98,29.81,135.6,0
hyderabad,2024-10-29,10,0.95,33.79,122.3,0
hyderabad,2024-10-30,10,0.83,30.32,119.7,0
hyderabad,2024-10-31,10,4.57,29.75,120.1,0
hyderabad,2024-11-01,11,2.08,28.22,261.5,0
hyderabad,2024-11-02,11,0.16,36.41,199.0,0
hyderabad,2024-11-03,11,1.38,33.01,129.3,0
hyderabad,2024-11-04,11,0.58,31.22,151.0,0
hyderabad,2024-11-05,11,1.0,31.48,202.8,0
hyderabad,2024-11-06,11,2.86,32.53,179.9,0
hyderabad,2024-11-07,11,0.48,27.64,162.6,0
hyderabad,2024-11-08,11,1.33,32.93,177.5,0
hyderabad,2024-11-09,11,3.7,34.47,199.1,0
hyderabad,2024-11-10,11,2.93,32.75,198.2,0
hyderabad,2024-11-11,11,1.79,32.91,179.8,0
hyderabad,2024-11-12,11,0.41,33.87,165.9,0
hyderabad,2024-11-13,11,2.18,33.88,206.4,0
hyderabad,2024-11-14,11,0.57,30.23,165.4,0
hyderabad,2024-11-15,11,1.47,33.76,135.4,0
hyderabad,2024-11-16,11,1.5,32.62,177.7,0
hyderabad,2024-11-17,11,1.85,31.95,156.3,0
hyderabad,2024-11-18,11,1.33,33.71,185.8,0
hyderabad,2024-11-19,11,4.96,32.32,216.3,0
hyderabad,2024-11-20,11,1.2,33.18,198.7,0
hyderabad,2024-11-21,11,1.84,29.8,232.6,0
hyderabad,2024-11-22,11,2.23,31.65,158.2,0
hyderabad,2024-11-23,11,1.63,32.67,170.8,0
hyderabad,2024-11-24,11,2.04,33.84,212.0,0
hyderabad,2024-11-25,11,0.44,28.94,177.2,0
hyderabad,2024-11-26,11,1.21,34.43,152.3,0
hyderabad,2024-11-27,11,1.57,35.67,130.3,0
hyderabad,2024-11-28,11,1.96,31.62,181.0,0
hyderabad,2024-11-29,11,1.35,33.83,175.7,0
hyderabad,2024-11-30,11,2.5,29.37,114.4,0
hyderabad,2024-12-01,12,1.43,22.88,265.5,0
hyderabad,2024-12-02,12,1.74,19.89,181.0,0
hyderabad,2024-12-03,12,1.25,25.98,253.5,0
hyderabad,2024-12-04,12,2.09,21.5,202.0,0
hyderabad,2024-12-05,12,0.11,22.6,225.4,0
hyderabad,2024-12-06,12,0.71,17.54,257.6,0
hyderabad,2024-12-07,12,1.83,21.84,240.6,0
hyderabad,2024-12-08,12,1.48,16.21,211.6,0
hyderabad,2024-12-09,12,1.23,22.01,238.9,0
hyderabad,2024-12-10,12,1.43,21.16,167.5,0
hyderabad,2024-12-11,12,3.36,21.91,226.1,0
hyderabad,2024-12-12,12,2.52,21.47,208.2,0
hyderabad,2024-12-13,12,0.91,19.4,183.4,0
hyderabad,2024-12-14,12,1.35,25.43,182.2,0
hyderabad,2024-12-15,12,0.13,20.09,219.3,0
hyderabad,2024-12-16,12,1.14,21.68,218.4,0
hyderabad,2024-12-17,12,2.73,21.02,256.5,0
hyderabad,2024-12-18,12,1.6,21.92,252.7,0
hyderabad,2024-12-19,12,0.26,19.11,186.5,0
hyderabad,2024-12-20,12,0.44,23.84,212.8,0
hyderabad,2024-12-21,12,0.61,21.7,226.4,0
hyderabad,2024-12-22,12,0.35,21.26,254.0,0
hyderabad,2024-12-23,12,0.31,21.32,220.3,0
hyderabad,2024-12-24,12,2.2,21.93,188.5,0
hyderabad,2024-12-25,12,0.35,25.49,236.7,0
hyderabad,2024-12-26,12,3.82,24.71,259.5,0
hyderabad,2024-12-27,12,2.02,20.14,201.0,0
hyderabad,2024-12-28,12,3.75,24.18,251.3,0
hyderabad,2024-12-29,12,0.27,23.99,267.9,0
hyderabad,2024-12-30,12,1.51,24.09,214.5,0
hyderabad,2024-12-31,12,1.27,21.1,199.9,0
hyderabad,2025-01-01,1,2.43,21.05,274.6,0
hyderabad,2025-01-02,1,0.35,24.5,268.6,0
hyderabad,2025-01-03,1,3.25,20.5,282.5,0
hyderabad,2025-01-04,1,1.24,22.33,254.8,0
hyderabad,2025-01-05,1,1.1,19.13,242.3,0
hyderabad,2025-01-06,1,0.97,20.09,243.7,0
hyderabad,2025-01-07,1,2.23,21.14,228.7,0
hyderabad,2025-01-08,1,1.7,20.77,297.2,0
hyderabad,2025-01-09,1,1.03,19.26,255.4,0
hyderabad,2025-01-10,1,0.41,19.47,301.7,0
hyderabad,2025-01-11,1,1.19,21.24,240.4,0
